YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20030102,1.747,0.155,0.738,0.072,-1.000,-1.000,1.021,0.174,-1.000,-1.000,0.204,0.061,-1.000,-1.000,-1.000,317.1
20030103,1.757,0.156,0.742,0.073,-1.000,-1.000,1.029,0.175,-1.000,-1.000,0.205,0.061,-1.000,-1.000,-1.000,317.4
20030104,1.823,0.156,0.769,0.073,-1.000,-1.000,1.084,0.176,-1.000,-1.000,0.219,0.062,-1.000,-1.000,-1.000,308.9
20030105,1.765,0.157,0.747,0.074,-1.000,-1.000,1.034,0.177,-1.000,-1.000,0.206,0.062,-1.000,-1.000,-1.000,320.5
20030106,1.720,0.158,0.731,0.074,-1.000,-1.000,0.995,0.178,-1.000,-1.000,0.195,0.063,-1.000,-1.000,-1.000,330.7
20030107,1.712,0.159,0.730,0.075,-1.000,-1.000,0.987,0.180,-1.000,-1.000,0.193,0.063,-1.000,-1.000,-1.000,334.8
20030108,1.735,0.160,0.740,0.075,-1.000,-1.000,1.006,0.181,-1.000,-1.000,0.197,0.064,-1.000,-1.000,-1.000,333.6
20030109,1.688,0.162,0.723,0.076,-1.000,-1.000,0.964,0.183,-1.000,-1.000,0.186,0.064,-1.000,-1.000,-1.000,345.4
20030110,1.535,0.163,0.665,0.076,-1.000,-1.000,0.833,0.184,-1.000,-1.000,0.154,0.065,-1.000,-1.000,-1.000,382.4
20030111,1.491,0.164,0.649,0.077,-1.000,-1.000,0.795,0.186,-1.000,-1.000,0.144,0.065,-1.000,-1.000,-1.000,397.7
20030112,1.529,0.165,0.665,0.078,-1.000,-1.000,0.825,0.188,-1.000,-1.000,0.151,0.066,-1.000,-1.000,-1.000,392.0
20030113,1.484,0.167,0.650,0.079,-1.000,-1.000,0.785,0.191,-1.000,-1.000,0.141,0.067,-1.000,-1.000,-1.000,408.5
20030114,1.518,0.168,0.664,0.080,-1.000,-1.000,0.812,0.193,-1.000,-1.000,0.147,0.067,-1.000,-1.000,-1.000,403.9
20030115,2.296,0.171,0.968,0.081,-1.000,-1.000,1.478,0.195,-1.000,-1.000,0.321,0.068,-1.000,-1.000,-1.000,279.2
20030116,2.447,0.173,1.029,0.082,-1.000,-1.000,1.609,0.198,-1.000,-1.000,0.359,0.069,-1.000,-1.000,-1.000,267.5
20030117,1.988,0.174,0.853,0.083,-1.000,-1.000,1.210,0.199,-1.000,-1.000,0.244,0.070,-1.000,-1.000,-1.000,323.8
20030118,2.009,0.176,0.863,0.084,-1.000,-1.000,1.227,0.202,-1.000,-1.000,0.247,0.070,-1.000,-1.000,-1.000,324.7
20030119,2.219,0.178,0.947,0.085,-1.000,-1.000,1.407,0.204,-1.000,-1.000,0.296,0.071,-1.000,-1.000,-1.000,301.3
20030120,1.935,0.180,0.839,0.086,-1.000,-1.000,1.160,0.207,-1.000,-1.000,0.228,0.072,-1.000,-1.000,-1.000,344.6
20030121,2.150,0.182,0.926,0.087,-1.000,-1.000,1.345,0.210,-1.000,-1.000,0.276,0.073,-1.000,-1.000,-1.000,317.6
20030122,2.236,0.184,0.962,0.088,-1.000,-1.000,1.419,0.213,-1.000,-1.000,0.295,0.074,-1.000,-1.000,-1.000,310.9
20030123,2.133,0.186,0.924,0.089,-1.000,-1.000,1.327,0.216,-1.000,-1.000,0.269,0.075,-1.000,-1.000,-1.000,328.5
20030124,2.018,0.188,0.881,0.091,-1.000,-1.000,1.225,0.219,-1.000,-1.000,0.241,0.076,-1.000,-1.000,-1.000,350.1
20030125,1.890,0.190,0.833,0.092,-1.000,-1.000,1.110,0.222,-1.000,-1.000,0.210,0.077,-1.000,-1.000,-1.000,377.6
20030126,2.029,0.193,0.891,0.093,-1.000,-1.000,1.230,0.225,-1.000,-1.000,0.240,0.078,-1.000,-1.000,-1.000,358.7
20030127,1.914,0.195,0.848,0.094,-1.000,-1.000,1.126,0.228,-1.000,-1.000,0.213,0.079,-1.000,-1.000,-1.000,384.4
20030128,2.066,0.198,0.911,0.096,-1.000,-1.000,1.258,0.231,-1.000,-1.000,0.245,0.080,-1.000,-1.000,-1.000,363.3
20030129,2.015,0.200,0.894,0.097,-1.000,-1.000,1.212,0.236,-1.000,-1.000,0.232,0.082,-1.000,-1.000,-1.000,377.3
20030130,1.960,0.202,0.875,0.099,-1.000,-1.000,1.160,0.239,-1.000,-1.000,0.218,0.083,-1.000,-1.000,-1.000,393.3
20030131,1.840,0.205,0.829,0.100,-1.000,-1.000,1.051,0.242,-1.000,-1.000,0.191,0.084,-1.000,-1.000,-1.000,424.8
20030201,1.800,0.207,0.816,0.101,-1.000,-1.000,1.012,0.246,-1.000,-1.000,0.181,0.085,-1.000,-1.000,-1.000,441.3
20030202,2.006,0.211,0.902,0.103,-1.000,-1.000,1.194,0.250,-1.000,-1.000,0.223,0.087,-1.000,-1.000,-1.000,403.3
20030203,2.300,0.214,1.024,0.105,-1.000,-1.000,1.455,0.254,-1.000,-1.000,0.288,0.088,-1.000,-1.000,-1.000,361.1
20030204,2.475,0.217,1.099,0.107,-1.000,-1.000,1.611,0.259,-1.000,-1.000,0.329,0.090,-1.000,-1.000,-1.000,343.6
20030205,2.127,0.219,0.961,0.108,-1.000,-1.000,1.294,0.263,-1.000,-1.000,0.244,0.091,-1.000,-1.000,-1.000,400.4
20030206,2.258,0.222,1.017,0.110,-1.000,-1.000,1.410,0.267,-1.000,-1.000,0.272,0.092,-1.000,-1.000,-1.000,385.0
20030207,2.648,0.226,1.181,0.112,-1.000,-1.000,1.764,0.271,-1.000,-1.000,0.366,0.094,-1.000,-1.000,-1.000,339.4
20030208,2.565,0.229,1.150,0.113,-1.000,-1.000,1.686,0.275,-1.000,-1.000,0.342,0.095,-1.000,-1.000,-1.000,354.5
20030209,2.574,0.232,1.158,0.116,-1.000,-1.000,1.692,0.281,-1.000,-1.000,0.342,0.097,-1.000,-1.000,-1.000,359.0
20030210,2.467,0.235,1.118,0.117,-1.000,-1.000,1.592,0.285,-1.000,-1.000,0.313,0.098,-1.000,-1.000,-1.000,378.7
20030211,2.468,0.238,1.122,0.119,-1.000,-1.000,1.590,0.289,-1.000,-1.000,0.311,0.100,-1.000,-1.000,-1.000,384.7
20030212,2.736,0.242,1.238,0.121,-1.000,-1.000,1.837,0.294,-1.000,-1.000,0.376,0.101,-1.000,-1.000,-1.000,356.6
20030213,2.622,0.245,1.195,0.123,-1.000,-1.000,1.729,0.299,-1.000,-1.000,0.345,0.103,-1.000,-1.000,-1.000,376.1
20030214,2.611,0.248,1.194,0.125,-1.000,-1.000,1.717,0.303,-1.000,-1.000,0.340,0.105,-1.000,-1.000,-1.000,383.5
20030215,2.903,0.252,1.321,0.127,-1.000,-1.000,1.987,0.310,-1.000,-1.000,0.412,0.107,-1.000,-1.000,-1.000,355.1
20030216,2.644,0.255,1.217,0.129,-1.000,-1.000,1.743,0.314,-1.000,-1.000,0.343,0.108,-1.000,-1.000,-1.000,391.4
20030217,2.728,0.259,1.256,0.131,-1.000,-1.000,1.819,0.319,-1.000,-1.000,0.362,0.110,-1.000,-1.000,-1.000,386.8
20030218,2.657,0.262,1.231,0.133,-1.000,-1.000,1.751,0.324,-1.000,-1.000,0.342,0.112,-1.000,-1.000,-1.000,402.2
20030219,3.229,0.267,1.477,0.136,-1.000,-1.000,2.290,0.330,-1.000,-1.000,0.490,0.113,-1.000,-1.000,-1.000,345.0
20030220,3.127,0.270,1.439,0.138,-1.000,-1.000,2.192,0.336,-1.000,-1.000,0.459,0.115,-1.000,-1.000,-1.000,359.9
20030221,3.125,0.274,1.443,0.140,-1.000,-1.000,2.188,0.341,-1.000,-1.000,0.455,0.117,-1.000,-1.000,-1.000,365.7
20030222,3.346,0.278,1.542,0.142,-1.000,-1.000,2.399,0.347,-1.000,-1.000,0.514,0.119,-1.000,-1.000,-1.000,350.4
20030223,3.502,0.282,1.615,0.145,-1.000,-1.000,2.548,0.353,-1.000,-1.000,0.556,0.121,-1.000,-1.000,-1.000,342.3
20030224,3.966,0.287,1.818,0.148,-1.000,-1.000,2.995,0.360,-1.000,-1.000,0.692,0.123,-1.000,-1.000,-1.000,314.0
20030225,3.806,0.290,1.756,0.150,-1.000,-1.000,2.842,0.365,-1.000,-1.000,0.640,0.125,-1.000,-1.000,-1.000,329.3
20030226,2.872,0.292,1.361,0.151,-1.000,-1.000,1.937,0.369,-1.000,-1.000,0.375,0.127,-1.000,-1.000,-1.000,424.6
20030227,3.476,0.297,1.626,0.154,-1.000,-1.000,2.521,0.376,-1.000,-1.000,0.536,0.129,-1.000,-1.000,-1.000,365.3
20030228,3.376,0.300,1.589,0.156,-1.000,-1.000,2.423,0.381,-1.000,-1.000,0.504,0.131,-1.000,-1.000,-1.000,379.8
20030301,3.772,0.306,1.766,0.160,-1.000,-1.000,2.809,0.389,-1.000,-1.000,0.616,0.133,-1.000,-1.000,-1.000,351.2
20030302,4.036,0.310,1.887,0.162,-1.000,-1.000,3.069,0.395,-1.000,-1.000,0.693,0.135,-1.000,-1.000,-1.000,337.1
20030303,3.612,0.313,1.708,0.164,-1.000,-1.000,2.652,0.400,-1.000,-1.000,0.563,0.137,-1.000,-1.000,-1.000,374.5
20030304,4.012,0.318,1.889,0.167,-1.000,-1.000,3.047,0.407,-1.000,-1.000,0.679,0.139,-1.000,-1.000,-1.000,348.2
20030305,4.491,0.324,2.105,0.171,-1.000,-1.000,3.524,0.415,-1.000,-1.000,0.828,0.142,-1.000,-1.000,-1.000,322.4
20030306,4.276,0.327,2.018,0.173,-1.000,-1.000,3.312,0.420,-1.000,-1.000,0.755,0.143,-1.000,-1.000,-1.000,339.7
20030307,3.873,0.329,1.848,0.174,-1.000,-1.000,2.911,0.425,-1.000,-1.000,0.627,0.145,-1.000,-1.000,-1.000,373.1
20030308,4.389,0.335,2.082,0.178,-1.000,-1.000,3.428,0.433,-1.000,-1.000,0.784,0.147,-1.000,-1.000,-1.000,341.5
20030309,3.967,0.337,1.902,0.179,-1.000,-1.000,3.006,0.438,-1.000,-1.000,0.649,0.149,-1.000,-1.000,-1.000,375.5
20030310,4.269,0.342,2.043,0.183,-1.000,-1.000,3.310,0.445,-1.000,-1.000,0.739,0.152,-1.000,-1.000,-1.000,358.3
20030311,4.327,0.346,2.076,0.185,-1.000,-1.000,3.370,0.452,-1.000,-1.000,0.755,0.154,-1.000,-1.000,-1.000,358.9
20030312,4.975,0.353,2.372,0.189,-1.000,-1.000,4.029,0.460,-1.000,-1.000,0.966,0.156,-1.000,-1.000,-1.000,325.3
20030313,5.255,0.358,2.504,0.192,-1.000,-1.000,4.318,0.467,-1.000,-1.000,1.060,0.159,-1.000,-1.000,-1.000,315.5
20030314,5.191,0.362,2.484,0.195,-1.000,-1.000,4.256,0.474,-1.000,-1.000,1.034,0.161,-1.000,-1.000,-1.000,322.3
20030315,4.695,0.363,2.269,0.196,-1.000,-1.000,3.752,0.478,-1.000,-1.000,0.861,0.163,-1.000,-1.000,-1.000,352.9
20030316,4.181,0.365,2.044,0.198,-1.000,-1.000,3.228,0.483,-1.000,-1.000,0.694,0.164,-1.000,-1.000,-1.000,392.3
20030317,5.084,0.372,2.459,0.202,-1.000,-1.000,4.158,0.491,-1.000,-1.000,0.986,0.167,-1.000,-1.000,-1.000,339.1
20030318,5.106,0.376,2.477,0.205,-1.000,-1.000,4.185,0.498,-1.000,-1.000,0.991,0.169,-1.000,-1.000,-1.000,341.8
20030319,4.264,0.376,2.102,0.206,-1.000,-1.000,3.317,0.502,-1.000,-1.000,0.711,0.171,-1.000,-1.000,-1.000,399.5
20030320,4.583,0.380,2.255,0.208,-1.000,-1.000,3.649,0.509,-1.000,-1.000,0.809,0.173,-1.000,-1.000,-1.000,380.8
20030321,4.720,0.384,2.325,0.211,-1.000,-1.000,3.795,0.515,-1.000,-1.000,0.851,0.175,-1.000,-1.000,-1.000,375.8
20030322,4.807,0.388,2.372,0.214,-1.000,-1.000,3.889,0.522,-1.000,-1.000,0.877,0.178,-1.000,-1.000,-1.000,374.3
20030323,4.711,0.391,2.335,0.216,-1.000,-1.000,3.791,0.528,-1.000,-1.000,0.843,0.179,-1.000,-1.000,-1.000,384.4
20030324,4.836,0.395,2.400,0.219,-1.000,-1.000,3.925,0.534,-1.000,-1.000,0.881,0.182,-1.000,-1.000,-1.000,380.3
20030325,5.025,0.399,2.495,0.221,-1.000,-1.000,4.128,0.541,-1.000,-1.000,0.942,0.184,-1.000,-1.000,-1.000,372.5
20030326,6.006,0.407,2.957,0.226,-1.000,-1.000,5.168,0.551,-1.000,-1.000,1.292,0.187,-1.000,-1.000,-1.000,327.4
20030327,5.713,0.408,2.830,0.228,-1.000,-1.000,4.865,0.555,-1.000,-1.000,1.180,0.188,-1.000,-1.000,-1.000,343.5
20030328,5.324,0.410,2.657,0.229,-1.000,-1.000,4.457,0.560,-1.000,-1.000,1.038,0.190,-1.000,-1.000,-1.000,366.3
20030329,5.524,0.414,2.758,0.232,-1.000,-1.000,4.674,0.566,-1.000,-1.000,1.106,0.192,-1.000,-1.000,-1.000,359.3
20030330,5.862,0.419,2.925,0.235,-1.000,-1.000,5.041,0.574,-1.000,-1.000,1.227,0.195,-1.000,-1.000,-1.000,346.2
20030331,5.682,0.421,2.849,0.237,-1.000,-1.000,4.854,0.579,-1.000,-1.000,1.158,0.197,-1.000,-1.000,-1.000,357.8
20030401,5.384,0.423,2.717,0.239,-1.000,-1.000,4.539,0.584,-1.000,-1.000,1.049,0.198,-1.000,-1.000,-1.000,376.6
20030402,5.081,0.425,2.582,0.241,-1.000,-1.000,4.218,0.589,-1.000,-1.000,0.942,0.200,-1.000,-1.000,-1.000,397.8
20030403,4.790,0.427,2.452,0.243,-1.000,-1.000,3.909,0.595,-1.000,-1.000,0.843,0.202,-1.000,-1.000,-1.000,421.0
20030404,4.740,0.430,2.435,0.245,-1.000,-1.000,3.859,0.601,-1.000,-1.000,0.825,0.204,-1.000,-1.000,-1.000,428.2
20030405,5.648,0.436,2.874,0.249,-1.000,-1.000,4.846,0.609,-1.000,-1.000,1.134,0.206,-1.000,-1.000,-1.000,375.0
20030406,5.612,0.438,2.865,0.251,-1.000,-1.000,4.812,0.614,-1.000,-1.000,1.119,0.208,-1.000,-1.000,-1.000,379.9
20030407,5.823,0.442,2.974,0.254,-1.000,-1.000,5.049,0.621,-1.000,-1.000,1.194,0.211,-1.000,-1.000,-1.000,372.0
20030408,5.869,0.445,3.004,0.256,-1.000,-1.000,5.105,0.627,-1.000,-1.000,1.210,0.213,-1.000,-1.000,-1.000,372.5
20030409,6.020,0.448,3.084,0.258,-1.000,-1.000,5.277,0.632,-1.000,-1.000,1.264,0.214,-1.000,-1.000,-1.000,368.0
20030410,5.966,0.451,3.067,0.260,-1.000,-1.000,5.224,0.638,-1.000,-1.000,1.242,0.216,-1.000,-1.000,-1.000,373.3
20030411,6.375,0.455,3.272,0.263,-1.000,-1.000,5.682,0.645,-1.000,-1.000,1.395,0.219,-1.000,-1.000,-1.000,357.1
20030412,6.242,0.457,3.217,0.265,-1.000,-1.000,5.543,0.650,-1.000,-1.000,1.343,0.220,-1.000,-1.000,-1.000,365.5
20030413,7.124,0.463,3.652,0.269,-1.000,-1.000,6.530,0.657,-1.000,-1.000,1.693,0.223,-1.000,-1.000,-1.000,332.7
20030414,7.261,0.466,3.728,0.271,-1.000,-1.000,6.692,0.663,-1.000,-1.000,1.748,0.225,-1.000,-1.000,-1.000,330.2
20030415,6.833,0.467,3.529,0.273,-1.000,-1.000,6.225,0.668,-1.000,-1.000,1.571,0.226,-1.000,-1.000,-1.000,347.8
20030416,6.457,0.468,3.355,0.274,-1.000,-1.000,5.813,0.672,-1.000,-1.000,1.420,0.228,-1.000,-1.000,-1.000,365.5
20030417,6.030,0.470,3.155,0.276,-1.000,-1.000,5.342,0.676,-1.000,-1.000,1.255,0.229,-1.000,-1.000,-1.000,387.9
20030418,6.520,0.474,3.403,0.279,-1.000,-1.000,5.899,0.683,-1.000,-1.000,1.441,0.231,-1.000,-1.000,-1.000,367.4
20030419,7.534,0.482,3.908,0.283,-1.000,-1.000,7.048,0.692,-1.000,-1.000,1.856,0.234,-1.000,-1.000,-1.000,331.3
20030420,7.777,0.486,4.037,0.286,-1.000,-1.000,7.333,0.699,-1.000,-1.000,1.959,0.236,-1.000,-1.000,-1.000,325.5
20030421,8.449,0.492,4.378,0.290,-1.000,-1.000,8.106,0.706,-1.000,-1.000,2.258,0.239,-1.000,-1.000,-1.000,308.0
20030422,7.036,0.488,3.691,0.289,-1.000,-1.000,6.514,0.706,-1.000,-1.000,1.643,0.239,-1.000,-1.000,-1.000,354.8
20030423,6.303,0.487,3.337,0.290,-1.000,-1.000,5.691,0.710,-1.000,-1.000,1.351,0.240,-1.000,-1.000,-1.000,388.2
20030424,6.943,0.493,3.662,0.293,-1.000,-1.000,6.426,0.717,-1.000,-1.000,1.603,0.242,-1.000,-1.000,-1.000,362.3
20030425,7.897,0.500,4.144,0.297,-1.000,-1.000,7.524,0.725,-1.000,-1.000,2.006,0.245,-1.000,-1.000,-1.000,330.6
20030426,7.812,0.502,4.112,0.299,-1.000,-1.000,7.438,0.730,-1.000,-1.000,1.968,0.247,-1.000,-1.000,-1.000,334.9
20030427,7.639,0.504,4.034,0.301,-1.000,-1.000,7.250,0.735,-1.000,-1.000,1.892,0.248,-1.000,-1.000,-1.000,342.2
20030428,8.091,0.509,4.269,0.304,-1.000,-1.000,7.780,0.742,-1.000,-1.000,2.090,0.250,-1.000,-1.000,-1.000,329.4
20030429,7.942,0.511,4.204,0.306,-1.000,-1.000,7.620,0.746,-1.000,-1.000,2.023,0.252,-1.000,-1.000,-1.000,335.5
20030430,8.365,0.516,4.425,0.309,-1.000,-1.000,8.119,0.752,-1.000,-1.000,2.212,0.254,-1.000,-1.000,-1.000,324.3
20030501,8.695,0.520,4.600,0.312,-1.000,-1.000,8.513,0.760,-1.000,-1.000,2.364,0.256,-1.000,-1.000,-1.000,316.6
20030502,8.602,0.522,4.563,0.314,-1.000,-1.000,8.417,0.764,-1.000,-1.000,2.320,0.258,-1.000,-1.000,-1.000,320.5
20030503,8.458,0.524,4.499,0.315,-1.000,-1.000,8.261,0.767,-1.000,-1.000,2.254,0.259,-1.000,-1.000,-1.000,325.8
20030504,8.438,0.526,4.498,0.317,-1.000,-1.000,8.250,0.771,-1.000,-1.000,2.245,0.260,-1.000,-1.000,-1.000,327.6
20030505,9.175,0.533,4.880,0.322,-1.000,-1.000,9.122,0.781,-1.000,-1.000,2.591,0.263,-1.000,-1.000,-1.000,309.3
20030506,9.422,0.537,5.015,0.325,-1.000,-1.000,9.424,0.787,-1.000,-1.000,2.711,0.265,-1.000,-1.000,-1.000,304.6
20030507,9.036,0.537,4.829,0.325,-1.000,-1.000,8.985,0.789,-1.000,-1.000,2.525,0.266,-1.000,-1.000,-1.000,315.1
20030508,8.905,0.538,4.771,0.326,-1.000,-1.000,8.843,0.792,-1.000,-1.000,2.463,0.267,-1.000,-1.000,-1.000,319.5
20030509,8.201,0.535,4.421,0.326,-1.000,-1.000,8.027,0.793,-1.000,-1.000,2.136,0.267,-1.000,-1.000,-1.000,340.7
20030510,8.132,0.537,4.394,0.328,-1.000,-1.000,7.956,0.796,-1.000,-1.000,2.106,0.268,-1.000,-1.000,-1.000,343.9
20030511,7.938,0.537,4.303,0.329,-1.000,-1.000,7.738,0.799,-1.000,-1.000,2.019,0.269,-1.000,-1.000,-1.000,351.3
20030512,8.341,0.542,4.516,0.332,-1.000,-1.000,8.223,0.805,-1.000,-1.000,2.201,0.271,-1.000,-1.000,-1.000,339.6
20030513,8.331,0.544,4.519,0.333,-1.000,-1.000,8.222,0.808,-1.000,-1.000,2.197,0.272,-1.000,-1.000,-1.000,340.9
20030514,8.364,0.546,4.544,0.335,-1.000,-1.000,8.271,0.813,-1.000,-1.000,2.212,0.274,-1.000,-1.000,-1.000,340.8
20030515,8.166,0.547,4.449,0.336,-1.000,-1.000,8.046,0.815,-1.000,-1.000,2.122,0.274,-1.000,-1.000,-1.000,347.9
20030516,8.554,0.549,4.656,0.338,-1.000,-1.000,8.517,0.819,-1.000,-1.000,2.301,0.276,-1.000,-1.000,-1.000,336.9
20030517,8.322,0.547,4.544,0.337,-1.000,-1.000,8.252,0.819,-1.000,-1.000,2.195,0.276,-1.000,-1.000,-1.000,344.6
20030518,8.047,0.544,4.409,0.337,-1.000,-1.000,7.934,0.819,-1.000,-1.000,2.072,0.276,-1.000,-1.000,-1.000,354.1
20030519,8.579,0.548,4.690,0.339,-1.000,-1.000,8.577,0.825,-1.000,-1.000,2.316,0.278,-1.000,-1.000,-1.000,338.4
20030520,8.769,0.548,4.796,0.340,-1.000,-1.000,8.816,0.827,-1.000,-1.000,2.407,0.279,-1.000,-1.000,-1.000,333.6
20030521,8.564,0.546,4.696,0.339,-1.000,-1.000,8.580,0.827,-1.000,-1.000,2.312,0.279,-1.000,-1.000,-1.000,340.1
20030522,7.990,0.543,4.404,0.338,-1.000,-1.000,7.901,0.826,-1.000,-1.000,2.050,0.279,-1.000,-1.000,-1.000,358.8
20030523,8.189,0.543,4.514,0.339,-1.000,-1.000,8.149,0.828,-1.000,-1.000,2.141,0.280,-1.000,-1.000,-1.000,352.8
20030524,8.007,0.542,4.424,0.339,-1.000,-1.000,7.939,0.830,-1.000,-1.000,2.060,0.280,-1.000,-1.000,-1.000,359.4
20030525,8.337,0.543,4.602,0.340,-1.000,-1.000,8.344,0.832,-1.000,-1.000,2.212,0.281,-1.000,-1.000,-1.000,349.3
20030526,7.898,0.541,4.378,0.339,-1.000,-1.000,7.824,0.831,-1.000,-1.000,2.014,0.281,-1.000,-1.000,-1.000,364.2
20030527,7.425,0.538,4.136,0.339,-1.000,-1.000,7.263,0.831,-1.000,-1.000,1.807,0.281,-1.000,-1.000,-1.000,382.1
20030528,7.304,0.538,4.077,0.339,-1.000,-1.000,7.123,0.832,-1.000,-1.000,1.756,0.281,-1.000,-1.000,-1.000,387.5
20030529,7.933,0.540,4.412,0.340,-1.000,-1.000,7.889,0.835,-1.000,-1.000,2.033,0.282,-1.000,-1.000,-1.000,364.4
20030530,8.433,0.541,4.678,0.341,-1.000,-1.000,8.500,0.838,-1.000,-1.000,2.262,0.284,-1.000,-1.000,-1.000,348.6
20030531,8.430,0.540,4.681,0.341,-1.000,-1.000,8.504,0.839,-1.000,-1.000,2.262,0.284,-1.000,-1.000,-1.000,349.1
20030601,7.942,0.538,4.429,0.341,-1.000,-1.000,7.919,0.838,-1.000,-1.000,2.040,0.284,-1.000,-1.000,-1.000,365.3
20030602,8.095,0.538,4.514,0.341,-1.000,-1.000,8.111,0.839,-1.000,-1.000,2.110,0.284,-1.000,-1.000,-1.000,360.5
20030603,8.073,0.538,4.506,0.341,-1.000,-1.000,8.091,0.840,-1.000,-1.000,2.101,0.284,-1.000,-1.000,-1.000,361.6
20030604,9.211,0.540,5.109,0.343,-1.000,-1.000,9.480,0.843,-1.000,-1.000,2.641,0.286,-1.000,-1.000,-1.000,328.3
20030605,8.735,0.539,4.862,0.342,-1.000,-1.000,8.907,0.842,-1.000,-1.000,2.412,0.285,-1.000,-1.000,-1.000,341.6
20030606,8.134,0.537,4.549,0.341,-1.000,-1.000,8.182,0.841,-1.000,-1.000,2.132,0.285,-1.000,-1.000,-1.000,360.3
20030607,8.767,0.537,4.886,0.342,-1.000,-1.000,8.958,0.843,-1.000,-1.000,2.429,0.286,-1.000,-1.000,-1.000,341.1
20030608,8.240,0.536,4.611,0.342,-1.000,-1.000,8.321,0.843,-1.000,-1.000,2.183,0.286,-1.000,-1.000,-1.000,357.3
20030609,9.051,0.537,5.042,0.342,-1.000,-1.000,9.314,0.845,-1.000,-1.000,2.569,0.287,-1.000,-1.000,-1.000,333.6
20030610,8.575,0.535,4.793,0.342,-1.000,-1.000,8.738,0.844,-1.000,-1.000,2.341,0.286,-1.000,-1.000,-1.000,347.3
20030611,8.738,0.535,4.882,0.342,-1.000,-1.000,8.941,0.845,-1.000,-1.000,2.420,0.287,-1.000,-1.000,-1.000,342.6
20030612,8.781,0.535,4.907,0.342,-1.000,-1.000,8.998,0.845,-1.000,-1.000,2.441,0.287,-1.000,-1.000,-1.000,341.5
20030613,8.955,0.534,5.002,0.342,-1.000,-1.000,9.215,0.845,-1.000,-1.000,2.527,0.287,-1.000,-1.000,-1.000,336.7
20030614,9.212,0.534,5.139,0.342,-1.000,-1.000,9.532,0.845,-1.000,-1.000,2.653,0.287,-1.000,-1.000,-1.000,329.8
20030615,8.994,0.533,5.026,0.341,-1.000,-1.000,9.269,0.845,-1.000,-1.000,2.548,0.287,-1.000,-1.000,-1.000,335.7
20030616,10.190,0.535,5.660,0.342,-1.000,-1.000,10.735,0.846,-1.000,-1.000,3.152,0.287,-1.000,-1.000,-1.000,306.8
20030617,9.848,0.534,5.481,0.342,-1.000,-1.000,10.319,0.846,-1.000,-1.000,2.976,0.287,-1.000,-1.000,-1.000,314.5
20030618,8.886,0.533,4.972,0.342,-1.000,-1.000,9.142,0.846,-1.000,-1.000,2.496,0.287,-1.000,-1.000,-1.000,339.0
20030619,9.326,0.534,5.206,0.342,-1.000,-1.000,9.682,0.846,-1.000,-1.000,2.712,0.287,-1.000,-1.000,-1.000,327.3
20030620,9.761,0.534,5.437,0.342,-1.000,-1.000,10.217,0.847,-1.000,-1.000,2.932,0.287,-1.000,-1.000,-1.000,316.6
20030621,9.485,0.534,5.291,0.342,-1.000,-1.000,9.879,0.846,-1.000,-1.000,2.792,0.287,-1.000,-1.000,-1.000,323.3
20030622,9.633,0.534,5.370,0.342,-1.000,-1.000,10.061,0.846,-1.000,-1.000,2.867,0.287,-1.000,-1.000,-1.000,319.7
20030623,9.413,0.534,5.253,0.342,-1.000,-1.000,9.791,0.846,-1.000,-1.000,2.756,0.287,-1.000,-1.000,-1.000,325.0
20030624,9.548,0.534,5.324,0.342,-1.000,-1.000,9.956,0.846,-1.000,-1.000,2.824,0.287,-1.000,-1.000,-1.000,321.7
20030625,10.068,0.534,5.598,0.342,-1.000,-1.000,10.592,0.846,-1.000,-1.000,3.091,0.287,-1.000,-1.000,-1.000,309.5
20030626,10.032,0.534,5.579,0.342,-1.000,-1.000,10.547,0.846,-1.000,-1.000,3.072,0.287,-1.000,-1.000,-1.000,310.3
20030627,9.671,0.533,5.386,0.341,-1.000,-1.000,10.102,0.845,-1.000,-1.000,2.886,0.287,-1.000,-1.000,-1.000,318.5
20030628,10.876,0.534,6.023,0.342,-1.000,-1.000,11.578,0.845,-1.000,-1.000,3.520,0.287,-1.000,-1.000,-1.000,292.7
20030629,10.676,0.534,5.915,0.341,-1.000,-1.000,11.329,0.845,-1.000,-1.000,3.412,0.287,-1.000,-1.000,-1.000,296.4
20030630,10.131,0.533,5.625,0.341,-1.000,-1.000,10.658,0.844,-1.000,-1.000,3.122,0.286,-1.000,-1.000,-1.000,307.6
20030701,10.924,0.533,6.041,0.341,-1.000,-1.000,11.625,0.843,-1.000,-1.000,3.545,0.286,-1.000,-1.000,-1.000,291.4
20030702,10.574,0.533,5.854,0.340,-1.000,-1.000,11.193,0.842,-1.000,-1.000,3.355,0.286,-1.000,-1.000,-1.000,298.0
20030703,10.528,0.532,5.827,0.340,-1.000,-1.000,11.132,0.842,-1.000,-1.000,3.330,0.286,-1.000,-1.000,-1.000,298.8
20030704,10.381,0.532,5.746,0.340,-1.000,-1.000,10.947,0.840,-1.000,-1.000,3.252,0.285,-1.000,-1.000,-1.000,301.6
20030705,10.439,0.531,5.773,0.339,-1.000,-1.000,11.012,0.839,-1.000,-1.000,3.281,0.285,-1.000,-1.000,-1.000,300.2
